Customer ID,Total_Spending,Avg_Order_Value,Order_Count,Total_Quantity,Avg_Quantity,Customer_Type
17995,419.38,15.53,27,130,4.81,Retail
17996,482.33,7.2,67,587,8.76,Retail
17998,639.24,11.02,58,561,9.67,Retail
17999,338.41,4.18,81,161,1.99,Retail
18000,124.25,20.71,6,109,18.17,Retail
18001,509.01,6.79,75,512,6.83,Retail
18002,244.37,4.61,53,71,1.34,Retail
18003,353.51,15.37,23,297,12.91,Retail
18006,524.83,12.8,41,175,4.27,Retail
18007,215.22,4.3,50,246,4.92,Retail
18008,17642.89,263.33,67,6244,93.19,Wholesale
18009,1896.84,12.82,148,526,3.55,Retail
18011,410.79,6.52,63,125,1.98,Retail
18012,115.3,8.87,13,63,4.85,Retail
18016,476.9,10.15,47,180,3.83,Retail
18017,165.0,165.0,1,100,100.0,Wholesale
18018,175.85,11.72,15,131,8.73,Retail
18020,190.48,15.87,12,67,5.58,Retail
18021,216.41,6.76,32,168,5.25,Retail
18022,894.53,3.43,261,608,2.33,Retail
18025,1177.72,10.52,112,1053,9.4,Retail
18026,2074.07,122.0,17,530,31.18,Retail
18028,192.05,48.01,4,133,33.25,Retail
18029,433.77,24.1,18,253,14.06,Retail
18031,451.3,7.16,63,298,4.73,Retail
18034,335.52,3.23,104,392,3.77,Retail
18035,546.34,68.29,8,550,68.75,Wholesale
18036,1142.37,4.92,232,509,2.19,Retail
18037,97.4,6.96,14,17,1.21,Retail
18038,141.48,5.24,27,80,2.96,Retail
18039,548.22,3.47,158,555,3.51,Retail
18041,4536.29,9.55,475,4026,8.48,Retail
18042,116.1,12.9,9,36,4.0,Retail
18043,287.91,4.64,62,157,2.53,Retail
18044,1417.01,19.41,73,565,7.74,Retail
18046,189.63,7.29,26,44,1.69,Retail
18047,326.09,3.93,83,130,1.57,Retail
18048,222.64,4.28,52,129,2.48,Retail
18049,500.92,5.76,87,402,4.62,Retail
18050,337.66,18.76,18,210,11.67,Retail
18051,2282.28,41.5,55,1661,30.2,Retail
18052,10877.18,679.82,16,17766,1110.38,Wholesale
18053,271.05,22.59,12,107,8.92,Retail
18054,176.5,16.05,11,96,8.73,Retail
18055,4381.78,19.74,222,1376,6.2,Retail
18056,190.95,17.36,11,123,11.18,Retail
18057,1188.46,8.87,134,970,7.24,Retail
18058,603.9,46.45,13,306,23.54,Retail
18060,1185.46,15.81,75,902,12.03,Retail
18061,4369.56,53.29,82,2652,32.34,Retail
18062,912.15,33.78,27,435,16.11,Retail
18063,186.6,62.2,3,48,16.0,Retail
18064,3667.83,64.35,57,2301,40.37,Retail
18065,3473.8,20.08,173,1238,7.16,Retail
18066,1122.4,26.1,43,427,9.93,Retail
18069,2455.68,4.79,513,1872,3.65,Retail
18070,314.1,34.9,9,86,9.56,Retail
18071,975.63,16.26,60,575,9.58,Retail
18074,1019.44,23.71,43,361,8.4,Retail
18075,3171.54,17.52,181,1817,10.04,Retail
18076,151.49,18.94,8,164,20.5,Retail
18077,1699.25,11.4,149,1352,9.07,Retail
18078,389.4,8.85,44,225,5.11,Retail
18079,590.78,45.44,13,1383,106.38,Wholesale
18083,463.53,11.59,40,268,6.7,Retail
18084,704.75,117.46,6,443,73.83,Wholesale
18085,955.8,22.76,42,320,7.62,Retail
18087,10705.8,124.49,86,3868,44.98,Retail
18089,428.45,42.84,10,95,9.5,Retail
18090,321.9,5.96,54,307,5.69,Retail
18091,360.85,14.43,25,539,21.56,Retail
18092,7111.18,116.58,61,4578,75.05,Wholesale
18093,2346.19,93.85,25,2037,81.48,Wholesale
18094,3374.22,60.25,56,1646,29.39,Retail
18095,1723.04,63.82,27,1204,44.59,Retail
18096,808.81,4.15,195,621,3.18,Retail
18097,1965.52,39.31,50,1054,21.08,Retail
18098,527.94,6.14,86,215,2.5,Retail
18100,451.56,15.05,30,440,14.67,Retail
18101,399.61,5.79,69,160,2.32,Retail
18102,349164.35,556.88,627,124216,198.11,Wholesale
18103,105.8,10.58,10,23,2.3,Retail
18106,1019.16,6.62,154,380,2.47,Retail
18107,165.88,4.37,38,65,1.71,Retail
18108,577.81,19.26,30,177,5.9,Retail
18109,1828.24,8.05,227,647,2.85,Retail
18110,193.48,5.53,35,97,2.77,Retail
18111,405.85,15.03,27,232,8.59,Retail
18112,420.67,11.69,36,188,5.22,Retail
18113,76.32,76.32,1,72,72.0,Wholesale
18115,9.7,3.23,3,3,1.0,Retail
18116,731.38,3.79,193,430,2.23,Retail
18118,1068.05,3.76,284,530,1.87,Retail
18119,180.7,6.23,29,124,4.28,Retail
18123,92.2,4.19,22,34,1.55,Retail
18124,102.65,5.13,20,47,2.35,Retail
18127,209.05,9.95,21,63,3.0,Retail
18128,399.29,9.51,42,216,5.14,Retail
18131,222.96,55.74,4,552,138.0,Wholesale
18132,220.13,3.55,62,212,3.42,Retail
18134,445.0,15.89,28,128,4.57,Retail
18135,567.71,33.39,17,404,23.76,Retail
18136,847.03,16.94,50,481,9.62,Retail
18137,145.99,5.03,29,59,2.03,Retail
18140,536.41,9.93,54,395,7.31,Retail
18141,882.47,21.01,42,433,10.31,Retail
18144,2169.25,49.3,44,896,20.36,Retail
18145,2748.19,15.18,181,2479,13.7,Retail
18148,112.85,11.28,10,63,6.3,Retail
18149,941.88,12.56,75,559,7.45,Retail
18151,1226.09,18.03,68,631,9.28,Retail
18152,426.69,42.67,10,75,7.5,Retail
18153,246.22,14.48,17,200,11.76,Retail
18154,533.41,20.52,26,371,14.27,Retail
18156,186.88,3.74,50,68,1.36,Retail
18157,213.9,8.56,25,145,5.8,Retail
18160,365.82,14.07,26,225,8.65,Retail
18161,184.41,14.19,13,153,11.77,Retail
18162,371.51,8.08,46,332,7.22,Retail
18163,728.84,22.09,33,452,13.7,Retail
18166,175.5,17.55,10,90,9.0,Retail
18168,2538.76,9.76,260,1536,5.91,Retail
18170,1897.69,21.56,88,775,8.81,Retail
18171,1206.0,31.74,38,510,13.42,Retail
18172,9905.56,34.63,286,4223,14.77,Retail
18173,589.52,42.11,14,510,36.43,Retail
18174,58.5,58.5,1,30,30.0,Retail
18175,176.1,25.16,7,70,10.0,Retail
18177,875.45,33.67,26,529,20.35,Retail
18178,4512.93,17.84,253,2867,11.33,Retail
18179,754.38,39.7,19,451,23.74,Retail
18181,821.49,6.0,137,377,2.75,Retail
18182,291.13,29.11,10,167,16.7,Retail
18186,329.58,29.96,11,338,30.73,Retail
18187,724.89,15.1,48,310,6.46,Retail
18188,1279.55,20.64,62,720,11.61,Retail
18189,313.49,17.42,18,270,15.0,Retail
18190,461.16,17.08,27,350,12.96,Retail
18191,321.6,40.2,8,192,24.0,Retail
18193,963.59,17.84,54,802,14.85,Retail
18194,3188.2,151.82,21,1142,54.38,Wholesale
18195,101.16,20.23,5,60,12.0,Retail
18196,770.56,5.58,138,607,4.4,Retail
18197,230.1,25.57,9,166,18.44,Retail
18199,344.75,17.24,20,99,4.95,Retail
18201,447.53,16.58,27,191,7.07,Retail
18203,332.1,8.3,40,68,1.7,Retail
18206,314.66,16.56,19,246,12.95,Retail
18207,544.47,17.56,31,325,10.48,Retail
18208,360.08,21.18,17,82,4.82,Retail
18210,147.45,14.74,10,101,10.1,Retail
18212,298.3,24.86,12,66,5.5,Retail
18214,1780.34,30.7,58,989,17.05,Retail
18215,1933.15,25.44,76,1013,13.33,Retail
18217,323.29,35.92,9,249,27.67,Retail
18218,479.92,26.66,18,492,27.33,Retail
18219,1493.12,16.78,89,768,8.63,Retail
18220,1616.48,70.28,23,1064,46.26,Retail
18221,383.33,19.17,20,209,10.45,Retail
18223,7516.31,24.72,304,3696,12.16,Retail
18225,7539.84,24.72,305,4056,13.3,Retail
18226,6650.83,23.25,286,4417,15.44,Retail
18227,295.0,295.0,1,1,1.0,Retail
18229,3526.81,75.04,47,695,14.79,Retail
18230,1480.86,27.42,54,680,12.59,Retail
18231,4782.4,18.39,260,2096,8.06,Retail
18234,179.6,5.99,30,80,2.67,Retail
18236,913.11,18.63,49,293,5.98,Retail
18238,270.92,19.35,14,114,8.14,Retail
18239,588.75,15.91,37,257,6.95,Retail
18241,913.9,16.62,55,420,7.64,Retail
18242,1372.72,22.14,62,1004,16.19,Retail
18243,515.78,19.84,26,221,8.5,Retail
18244,568.64,29.93,19,856,45.05,Retail
18245,3757.92,13.28,283,3310,11.7,Retail
18246,162.72,162.72,1,48,48.0,Retail
18247,839.73,22.7,37,335,9.05,Retail
18251,21964.14,238.74,92,31815,345.82,Wholesale
18252,1015.42,25.39,40,698,17.45,Retail
18253,317.88,45.41,7,128,18.29,Retail
18254,267.9,16.74,16,188,11.75,Retail
18255,199.85,15.37,13,127,9.77,Retail
18256,110.7,11.07,10,180,18.0,Retail
18257,2262.52,14.32,158,1328,8.41,Retail
18258,2059.67,41.19,50,1981,39.62,Retail
18259,1979.6,39.59,50,676,13.52,Retail
18260,7318.91,26.42,277,3769,13.61,Retail
18262,428.06,14.76,29,370,12.76,Retail
18264,603.25,16.76,36,241,6.69,Retail
18266,251.1,17.94,14,138,9.86,Retail
18267,269.37,15.85,17,135,7.94,Retail
18268,1464.73,22.19,66,709,10.74,Retail
18269,168.6,24.09,7,76,10.86,Retail
18270,161.4,26.9,6,108,18.0,Retail
18271,680.85,32.42,21,319,15.19,Retail
18272,1307.4,21.79,60,830,13.83,Retail
18273,153.0,153.0,1,60,60.0,Wholesale
18275,741.85,39.04,19,417,21.95,Retail
18276,1320.66,16.51,80,1060,13.25,Retail
18277,1069.67,19.1,56,381,6.8,Retail
18278,240.3,16.02,15,74,4.93,Retail
18279,231.34,17.8,13,630,48.46,Retail
18280,307.55,15.38,20,149,7.45,Retail
18281,120.32,12.03,10,92,9.2,Retail
18283,619.37,2.85,217,322,1.48,Retail
18284,461.68,16.49,28,494,17.64,Retail
18285,427.0,35.58,12,145,12.08,Retail
18286,1296.43,19.35,67,608,9.07,Retail
18287,2345.71,27.6,85,1427,16.79,Retail
